Fecha,AL30,ALUA,AUSO,BMA,BYMA,CEPU,CGPA2,COME,CVH,DICP,EDN,GGAL,LOMA,MIRG,MOLA,MOLI,MORI,PAMP,PR13,SUPV,TC23,TECO2,TGNO4,TGSU2,TRAN,TX26,TXAR,VALO,YPFD
3/6/2022,5400,91,137.25,319.85,1257.5,81.6,50.7,9.66,694,3900,62.95,190.85,255.15,3501,1672.5,115.5,12.25,196.65,792.5,75.8,567,215.5,101,274.2,59.9,180.25,116.5,36.9,921.25
2/6/2022,5440,90.8,136,334.9,1249.5,83.2,50,9.92,686,4000,63.1,191.65,254.6,3485.5,1643.5,118,12.65,194.75,800,75.7,563,223.3,98.1,277.2,57.3,181,116.5,36.5,902.6
1/6/2022,5460,92,136.5,335.7,1231.5,81.75,50,9.88,682,4055,62.9,190.65,244.6,3444,1680.5,117,12.25,195.6,790,75.5,568,221.55,96.2,278,56,186,118,36.45,918.9
31/5/2022,5443,90,135,339.95,1219.5,81.95,49.2,9.85,687,4090,61.1,195,248.45,3506,1650,117.75,12.3,200.85,799.5,76.8,563.1,222.35,96.3,282.15,54.5,189,116.25,36.2,945.85
30/5/2022,5535,92.6,135,352.15,1230,80.95,50.3,9.82,689,4115,61.3,197.95,254.7,3122.5,1627,118.75,12.8,199.55,795.1,78.4,569,230.3,100,283.4,55.9,190.4,115.25,36.45,972.5
27/5/2022,5508,92.3,133,351,1249,81.8,50.3,9.66,692,4085,61,198.35,251.5,3123,1568.5,117,12.85,201.85,796,79.5,567,232,100.25,281.6,56.2,190.8,116.5,36.2,977.55
26/5/2022,5542,92.4,132,358.7,1238,81.4,49.5,9.58,691.5,4120,60.6,200.6,250.55,3098.5,1549.5,116.75,12.95,206.85,786,79.8,560,228.45,98.3,281.9,55.6,190.75,116,36.3,961.95
25/5/2022,5490,90.9,132,355.35,1217,77.15,48.05,9.44,684.5,4100,58,198.2,246.6,3075,1497,114.25,12.55,194.85,779.5,78.7,568.8,222.5,91.9,273.15,51.4,189.4,114,36.15,932.1
24/5/2022,5490,90.9,132,355.35,1217,77.15,48.05,9.44,684.5,4100,58,198.2,246.6,3075,1497,114.25,12.55,194.85,779.5,78.7,568.8,222.5,91.9,273.15,51.4,189.4,114,36.15,932.1
23/5/2022,5489,89.9,133.5,336.3,1214.5,77.4,48.2,9.18,669.5,4050,59,195.95,246,3074.5,1528.5,116,11.6,185.75,785,80.75,561,222.2,88.5,272.85,51,188.5,114.25,36.35,939.95
20/5/2022,5410,87.1,136,328.2,1200.5,76,48.5,9.05,655,4030,58.75,191.2,241.5,3061,1501.5,116.25,11.2,181.2,785,74.2,568,215.35,88,262,49.95,189.6,113,36.35,908.9
19/5/2022,5502,86,136.75,330.8,1192.5,75.7,48.3,9.09,661,4026,58.65,194.1,236.1,3141,1530,117.75,11.6,180.85,780,73.15,565,217.45,89.9,270.2,50.5,189.45,114.25,36.4,912.65
18/5/2022,5500,84.5,136,342,1201,76.8,49.9,9.2,678,4049,59.9,199.2,246,3253,1522.5,119.75,11.9,185.75,788,77.3,561,230.7,91.4,271,51.1,188.7,116.75,36.55,936.5
17/5/2022,5500,84.5,136,342,1201,76.8,49.9,9.2,678,4049,59.9,199.2,246,3253,1522.5,119.75,11.9,185.75,788,77.3,561,230.7,91.4,271,51.1,188.7,116.75,36.55,936.5
16/5/2022,5579.5,82,137,339.2,1195.5,76.5,49.7,9.14,675,4100,60.2,196.95,243.05,3284,1538.5,119.25,11.7,184.05,764.3,75.55,561,224.25,92,269.9,50,189.5,115.75,36.5,928.95
13/5/2022,5590,83.9,137,332.4,1206.5,75.1,51.8,8.97,675,4128,59.95,192.5,234,3298,1518.5,122.75,11.6,181.1,759,71.7,561,221.2,92.2,259.6,51.2,191,118,36.7,906.8
12/5/2022,5540,84.6,136.5,303,1200,72.75,52.5,9.15,643,4125,58.1,179.5,220,3150,1530,121,11.3,170.4,755,68.5,568,210,91,248,49.9,190.8,114.75,36.2,838
11/5/2022,5670,89.2,137,300.5,1201,73.7,52.5,8.91,658,4165,58.45,179.8,224.5,3203,1501.5,121.5,11.45,175.75,785,68.3,567,213.85,92.2,250.25,47.9,191.5,118.25,36.25,854.65
10/5/2022,5639,87.5,130.5,290.85,1179,70.35,49.45,8.68,646,4175,56,176.35,219.15,3166,1448.5,120,11.4,169,783,68.2,567,202.6,91.5,235.9,47.05,192.5,116.75,36.1,828.25
9/5/2022,5605,82.5,130.25,284.65,1174.5,67.45,50.6,8.62,641,4205,55.1,177.2,223.7,3110,1467,114.25,11.4,162.3,788,67.9,574,205.6,92.1,233.95,47.8,193,112.25,36,814.3
6/5/2022,5689,88.3,132,299.6,1220,73.05,50.7,8.97,672.5,4188,58.85,182.1,233.25,3224.5,1510,121,12.2,171.9,788,71.4,574,217.25,96.3,250.9,49.2,193,117,36.35,870.35
5/5/2022,5774,88.5,131.25,298.45,1200,74.8,52,8.98,674,4168,58.2,180.4,235.7,3224.5,1521,120.5,12.15,170.3,787,71.45,572,221.9,95.5,253.6,49.35,193.15,117.5,36.2,862.45
4/5/2022,5859,93.2,137,309.5,1226,76.6,53.5,9.19,702,4065,59.85,189.55,241.15,3317,1519.5,123.5,12.45,177.2,792,73.65,569,232.6,98.1,267.05,50.8,191,122.75,36.45,903.95
3/5/2022,5845,93.3,138,311.9,1203,76.75,53.5,9.2,700,4045,59.2,189.65,243.65,3316.5,1501,126.75,12.65,178.2,784,75.95,570,235.9,98.2,266.5,51.5,189.7,124,36.2,893.65
2/5/2022,5825,91.4,140.25,298.3,1206,76.3,52.4,8.98,696,4029,57.8,184.85,234.95,3317,1539,125,12.7,174.65,775,74.25,573,229.8,96.2,261.3,49.15,188.35,120,36,878
29/4/2022,5785,90.2,144,301.7,1202,75.85,52.2,8.97,694,3990,58.85,186.1,235.65,3341.5,1487.5,124,12.6,178.05,766.9,72.45,559,226,98.6,262.35,50.4,187.65,121.75,35.9,881.35
28/4/2022,5803,92.5,139.25,305.3,1229.5,79,52,9.06,704.5,3991,61,190.4,239.45,3313,1428.5,120.5,12.4,184.1,762,75,550,242.9,101.75,273.85,50.6,188.15,122.25,36,908.85
27/4/2022,6015,93.4,134.5,306,1203,77.95,51.9,9.01,684.5,4019,61.45,190.75,236.1,3357,1391.5,120.5,12.8,187.8,768,74.05,548,234.95,100.75,272.75,50.6,188.2,122,35.9,893.5
26/4/2022,6034,93.8,129,306.7,1220,77.15,52.2,8.87,664,4010,60.6,190.6,240.75,3406,1371.5,119,12.55,184.6,760,74.25,546.7,228.5,99.4,271.25,50.5,188.4,118.5,35.8,899.5
25/4/2022,5990,94.7,130.5,319.5,1221,78,52,8.55,678,4014,62.8,193.9,246.15,3428.5,1358,120,13,188.5,755.2,75.6,542,236.75,101.75,266.95,51.5,188.9,119.5,35.7,940.35
22/4/2022,5890,95.1,126.5,323.05,1257,77,52.5,8.09,663,4012,62.95,193.1,242.45,3476,1341,119.75,13,189.05,760.9,74.3,540,243.9,103.25,273.05,52.3,189.2,121.5,35.85,962.55
21/4/2022,5865,93.8,126.25,324.35,1222.5,77.05,51.3,8.13,676,4040,62.9,192.5,255.85,3478,1332.5,119.75,12.9,186.7,758,73,543,241.5,102,271.5,52.6,188.6,120.25,35.6,967.75
20/4/2022,5789,94.4,128.75,329.9,1237,77.75,52.9,8.13,683,4090,62.25,195.3,250.65,3473.5,1396,124,13.05,191.5,770,72.45,544,245,106.25,272,54.8,188.1,120.25,35.7,982.6
19/4/2022,5706,94.2,128.25,324.35,1234,78.85,52.9,8.09,698,4085,61.6,194,249.95,3432.5,1364,125,13.1,190.95,781.8,72.55,547,244.9,110,278,55.3,188,120.5,35.95,977.9
18/4/2022,5717,94.9,128.75,319.6,1220,77.45,51.3,8.15,698.5,4100,61.45,192.8,243.05,3441,1371.5,128.5,13.35,181.55,761,72.55,539,238.45,111.5,273.45,54.9,189.25,120.75,35.95,981.2
15/4/2022,,94.8,129,315.9,1226.5,78.65,51.5,8.13,703,,62.4,190.5,236.6,3507.5,1344,124.75,13.45,184.5,,72.1,,240.4,112,273.1,56,,121.75,35.75,973.15
14/4/2022,,94.8,129,315.9,1226.5,78.65,51.5,8.13,703,,62.4,190.5,236.6,3507.5,1344,124.75,13.45,184.5,,72.1,,240.4,112,273.1,56,,121.75,35.75,973.15
13/4/2022,5675,94.8,129,315.9,1226.5,78.65,51.5,8.13,703,4090,62.4,190.5,236.6,3507.5,1344,124.75,13.45,184.5,749.9,72.1,528,240.4,112,273.1,56,188.2,121.75,35.75,973.15
12/4/2022,5676,93.9,130,315.5,1231.5,77.7,52.9,8.189,707,4100,62.85,192,229,3484,1326,124.5,13.45,182.05,750,72.95,524,233,111.25,270.45,56.6,187.8,121.75,35.7,967.35
11/4/2022,5695,93.5,130.5,320.7,1229.5,80.2,53.2,8.119,720,4090,62.9,191.4,231.65,3497,1338,123,13.25,179.65,768.7,73.95,521.5,240.05,112.5,273.45,57.4,186.85,122.5,35.7,957.9
8/4/2022,5716,95.6,134,327.15,1240.5,81.8,53.9,8.15,727,4080,64,196.3,231.45,3533,1374,124.25,13.5,184.2,770,74.9,515,246.9,113.5,271.65,58.8,186.95,122.75,35.7,983.2
7/4/2022,5796.5,96.7,134.5,323.6,1266.5,79,53.8,8.02,740,4055,64,196.65,232.2,3486.5,1359.5,126,13.45,178.35,763.4,75.1,518,240.35,111.5,268.05,57.9,185.4,124.75,35.8,974.65
6/4/2022,5815,97.5,134,323.2,1230.5,78.6,53.7,7.88,720,4013,63.75,199.2,224.95,3491,1302,122,13.65,177.75,761.9,75.85,515,239.2,110,261.55,56.8,184.4,124.5,35.7,953.15
5/4/2022,5875,98.6,136.25,327.4,1226,78.8,52.7,7.86,725.5,4005,63.9,200.85,226.85,3435.5,1344.5,122.5,13.6,180.5,756,76.55,517,234.25,110.5,264.45,56,184,125.75,35.95,976.5
4/4/2022,5936,98.9,137,334.75,1218.5,79.4,54.1,8.08,704.5,3978,64.75,208.25,229.15,3429,1349.5,128.25,13.7,181.85,759,78.7,520,242,112.5,266.5,56.4,184,126,36,1001.8
1/4/2022,5829,98.3,137,337.4,1223,77.7,53.9,8.029,660,3910,64.75,209.55,218.15,3391,1370,128.5,13.75,181.15,759,79.7,514,229.2,111.5,268.7,56.5,183.9,127.5,35.9,948.7
31/3/2022,5802,96.4,134.5,328.95,1232,76.3,53.6,8.07,659,3865,65.2,205.85,217.15,3358,1400,130,13.45,181.05,756,78.35,516,227.3,106,265.95,55.4,183.3,124.5,35.9,922.75
30/3/2022,5850,96.7,134.25,329.45,1245.5,74.7,54.7,8.15,658.5,3853,66.15,207.75,221,3404.5,1434,134,13.2,176.8,755,78.8,518.5,227.25,106.25,262.8,56.1,182.6,121.75,35.9,937.55
29/3/2022,5790,96.7,136.5,329.3,1238,73.5,56,8.18,666,3824,64.599,204.7,223.3,3457,1464.5,134.5,13.6,172.95,754,76.75,518,218,105.5,251.25,57,181.8,122.5,35.75,915.85
28/3/2022,5815,97.9,137.5,335.4,1268,73.65,56,8.49,689.5,3790,64.9,208,224,3499.5,1481.5,137.75,13.7,180.2,752,77.65,513,223,109.25,255.1,58.7,180.85,123.25,35.85,931.7
25/3/2022,5746,97.8,140.25,339.35,1286,74.9,56.5,8.56,699.5,3840,65.099,213.7,226.15,3503,1481.5,136.25,13.85,182.6,755.6,78.6,513,226.65,111.25,262.5,58.8,181.7,124,35.9,947.55
24/3/2022,5644,94.6,137.75,329.9,1219,72.05,57.9,8.47,675,3840,63.05,205.7,223,3494.5,1409,136.75,13.6,179.4,750,76.65,508,214.35,101.5,238,54.7,182,122.5,35.85,924.7
23/3/2022,5644,94.6,137.75,329.9,1219,72.05,57.9,8.47,675,3840,63.05,205.7,223,3494.5,1409,136.75,13.6,179.4,750,76.65,508,214.35,101.5,238,54.7,182,122.5,35.85,924.7
22/3/2022,5709,96.2,136,327.8,1231,73.95,58,8.39,675,3840,63.1,207.45,230.1,3444.5,1371,137,13.85,177.5,750,76.75,510,208.9,100.25,235.45,56.4,181.7,123.5,35.95,899.85
21/3/2022,5734.5,99.5,134.25,320.95,1246,73.25,60,8.119,626,3805,63.4,203.9,230,3483,1400,137,13.9,173.75,750,75.15,511,205.35,102,234,56.4,181.85,129,36.15,889.9
18/3/2022,5740,97.9,136.5,313.55,1230,75.1,61.5,8.27,615,3790.5,62.3,199.9,230,3415.5,1416,138.25,14.15,168.35,753,75.95,503,204,101.5,228.3,57,181.85,132.75,36.25,849.8
17/3/2022,5783,98.1,135.25,308.1,1271,76.5,64,8.37,604,3810,62.2,203.25,229.5,3398,1525,139,14.25,168.95,755,76.25,504,202.5,103.75,228.35,57.3,181.7,131.5,36.8,878.85
16/3/2022,5729.5,94.7,133.75,301.9,1201,74.8,64.9,8.38,607.5,3800,63.5,198.05,225.45,3298.5,1417.5,128.75,14.15,163.4,752,75.15,508,199.9,103.5,230.6,58.3,181.25,128.5,36.95,850
15/3/2022,5530,90.6,134.75,286.9,1199,72.95,62.5,7.55,589.5,3850,64.65,187.5,213,3206.5,1436.5,130.75,13.8,159.75,753,73.1,505,195.8,100,223.45,57.8,181.9,120.75,36.45,833.65
14/3/2022,5493,92.9,140,285.65,1180,73.6,60.2,7.58,593.5,3775,64.65,187.05,210.2,3217,1456.5,134,13.5,163.35,733,73.15,501,192.5,100.5,226.05,59,181.2,124,36.45,855.6
11/3/2022,5560,95.6,145.25,299.65,1197.5,77.35,62.5,7.71,638.5,3775,66.95,196.1,224.2,3392.5,1629.5,137.75,13.9,177.15,728,76.75,503,202.1,110.5,251.4,62.6,180.85,124.75,36.5,935.1
10/3/2022,5574.5,97.3,146,312.4,1189,78.2,60.3,7.42,638.5,3754,67.15,199.6,224.2,3392.5,1781,138.5,13.95,187,751,78.95,495,202.85,110.5,251.4,62.6,181,124.75,36.5,935.1
9/3/2022,5497.5,96.8,145,294,1067,75.45,59.9,7.26,642.5,3752,65,192.7,221.1,3189.5,1624,134.5,13.85,179.15,743,77.8,492.1,199.1,107.75,234.45,61.8,183.7,124,36,899.75
8/3/2022,5440,99.8,143.25,298.2,1081,76.8,62,7.02,642,3715,65.5,188.55,212,3232.5,1496.5,137.75,14,183.45,744.8,78.45,493,199.8,114.25,259.75,62.8,183.15,127.5,36.05,887.7
7/3/2022,5500,100.5,143,285.35,1114,75,59,7.13,647.5,3768,66.55,185.5,213.4,3223.5,1407.5,133.5,13.85,191,754,77.5,498,197.3,114,255.65,62.7,183.45,130.25,35.6,852.4
4/3/2022,5688,98.9,147.75,291.55,1130,76.5,63.7,7.19,643,3744,69.5,194.8,217.6,3243.5,1333.5,129.75,13.8,191.55,748,78.15,498,206.2,113.75,256.85,63.8,183.2,128.75,35.55,881.3
3/3/2022,5820,96.9,148.25,307.55,1169.5,78.55,64.4,7.38,669.5,3720,71.35,205.65,224.55,3342.5,1333,138.75,14.15,194.6,742,82.75,498,213.75,111.25,252.95,63.6,182.95,129.25,36.05,932.3
2/3/2022,5822.5,92.9,153,301.9,1198.5,76.8,63,7.17,670,3675,69,202.85,230.35,3307,1269.5,134,13.9,189.8,735,82.35,498,216.3,111,240.65,64.5,180.3,123.75,36.25,957.45
1/3/2022,5856,92.6,156,300.6,1164.5,73.25,61.8,7.11,703.5,3665,68.2,199.6,238.95,3326,1244,128,13.95,171.65,732,80.55,499,218.15,109.25,232.6,63.3,178.8,123.75,36.6,879
28/2/2022,5856,92.6,156,300.6,1164.5,73.25,61.8,7.11,703.5,3665,68.2,199.6,238.95,3326,1244,128,13.95,171.65,732,80.55,499,218.15,109.25,232.6,63.3,178.8,123.75,36.6,879
25/2/2022,5856,92.6,156,300.6,1164.5,73.25,61.8,7.11,703.5,3665,68.2,199.6,238.95,3326,1244,128,13.95,171.65,732,80.55,499,218.15,109.25,232.6,63.3,178.8,123.75,36.6,879
24/2/2022,5928.5,95,140.75,304.8,1135,76,61.3,6.84,682,3650,70.35,204.7,250.95,3341.5,1206.5,127,13.7,169,738,80.7,488.05,218.7,110,236.8,63.1,176.4,125.25,36.5,887.35
23/2/2022,6025,98.4,145.25,315.9,1165,78.5,61.3,6.99,719.5,3601,73.35,211.25,261.649,3445,1230,121.75,13.95,173.35,734,84.35,493,226.9,116,239.65,65.2,175.9,126.75,37.2,921.1
22/2/2022,6025,98,141.75,313.05,1168.5,80.5,62.1,6.92,746,3626,68.3,208.75,264.75,3438.5,1213,118.25,14.1,170.5,734.9,83.65,488,227.3,115.75,223.4,65.8,175.9,123.5,36.85,911.5
21/2/2022,6208.5,97.2,136.25,306.4,1165.5,76.6,60,6.84,768,3610,65.7,203.65,270.5,3403.5,1170,122.25,14.4,171,732.5,83.85,496.9,227.5,117.5,225.7,65,175.45,124.5,35.75,920.35
18/2/2022,6197,97,127,301.15,1189,76.6,59.1,6.62,784.5,3590,64.75,202.2,266.8,3412.5,1163.5,126.75,14.3,169.1,736,81.4,486,230,115,220.8,63.4,174.6,124,35.1,899.6
17/2/2022,6180,99.1,125.5,299,1201.5,73.8,57.4,6.6,767.5,3584,65.05,200.1,275.05,3494.5,1195.5,134.5,14.6,173.65,732.5,81.35,487,228.15,106.25,220.1,60.8,174,126.25,35.7,920.75
16/2/2022,6227,100,125.75,304.25,1192,75.55,56.2,6.59,710,3535,66,204.15,274.85,3468,1191.5,130.5,14.85,172.45,731,83.75,487,232.9,108.25,221.1,59.1,173.95,127.25,35.75,934.45
15/2/2022,6230,98.1,124.75,293.05,1172,72,54.7,6.34,665,3520,64.3,196.7,274.35,3455.5,1194.5,127.75,14.05,169.3,729,80.95,490,233.35,97.7,208.1,57.6,173,126,35.2,881.2
14/2/2022,6150,99.2,123.75,291,1173,72.25,53.1,6.37,648,3509,64.349,194.35,272.95,3438.5,1195,130.25,14.1,172.7,730.5,80.15,492,231.5,97.6,207.75,57.8,172.7,125.25,33.4,889.2
11/2/2022,6179.5,98.6,125,298.95,1195,72.95,52.7,6.41,627,3506,64.15,197.15,270.9,3396,1192,130,14.05,175.1,727,80.9,490,235.05,98.9,210.35,59.1,171.75,125,31.45,892.3
10/2/2022,6270,97.9,123.5,298,1181,72.7,51,6.36,627.5,3450,63.5,200.15,269.85,3441,1199,128.25,13.95,166.55,756,81,484,226.75,95.8,202.55,57.4,171.6,125.25,30,880.5
9/2/2022,6326.5,96.9,124.75,295.45,1192.5,74.5,49.8,6.42,626.5,3443,63,199.05,268.75,3427.5,1192,126.25,13.95,163.95,752.1,79.9,486,222,98.2,202.55,57.8,173.6,126.5,29.7,885.2
8/2/2022,6419,96.9,122.5,301.85,1177,74.4,48.85,6.47,634,3457,64.15,202.85,267.55,3505.5,1198.5,124.75,13.9,165.35,759,81.65,483.5,226,102,208.15,58.5,174.9,128.5,30,881.25
7/2/2022,6440,96.8,124,309,1143,76.15,50.7,6.51,640,3475,66.7,207.4,268.7,3591.5,1197.5,127.25,14.3,169.25,761.4,84,482,226.95,100.5,213.95,59.6,174.75,127.75,30,902.35
4/2/2022,6400,94.2,124,303.6,1116,73.2,49.9,6.4,640.5,3475,66.55,204,269,3569,1197,121,14.7,168.75,758.7,82,480,227.15,95.3,210.8,58,175,125.25,29.5,897.95
3/2/2022,6579,93.3,123.75,311.45,1117.5,71.7,50,6.36,633,3500,66.05,204.8,271.95,3581,1180,122,14.15,172.95,760,82,481,228.1,97,213.5,57.5,175.3,123.5,29.35,905.1
2/2/2022,6721,93.9,124,314,1145.5,74.55,49.8,6.46,614,3509,63.5,210.5,276.55,3682,1185,123.5,14.5,177.35,761,82.5,481,227.65,99.8,217.45,57.7,174.5,124,29.6,947.05
1/2/2022,6751,93.9,119,321.75,1192,77.3,47.95,6.49,577.5,3530,65.2,215.5,282.1,3622,1193,123,14.5,182.15,759.9,85,478,232.5,99,225.75,58.7,173.4,125.75,28.85,971
31/1/2022,6782,92.9,115,322.25,1198,76.6,46.15,6.42,577,3520,64,216.1,279.05,3555.5,1189.5,122.5,14.4,179.25,759,85.6,,232.65,93.8,225,58.3,172.5,124.75,27.95,961.75
28/1/2022,6671,90.7,110.5,314.05,1125,68.05,44.65,6.28,564,3508,54.8,210.2,266.95,3478,1182.5,119.75,14.55,176.55,754,83.8,476,230,85.4,211.15,51,171.2,124.75,27,945.85
27/1/2022,6446,88.8,108.5,300.4,1075,65.9,42,6.15,548,3435,53,199.75,264.25,3462.5,1192.5,118,14.05,174.2,750,80.75,475,223,79.6,209.9,49.25,169.1,125.5,25.95,910
26/1/2022,6358,88.6,107,302.25,1089,66.1,42.8,6.09,545.5,3413,52.85,198.95,266.05,3452,1188.5,120,14.2,174.15,752,82.65,480,225.15,79.9,204.3,48.15,168.45,124.25,26.05,901.1
25/1/2022,6101,87.3,104.5,294,1074,65.95,42,6.14,530.5,3375,54.4,197.9,266.3,3422.5,1165,119,14.2,176.05,758,80.7,476.75,220.25,80.8,201.7,49.15,168.75,124,25.4,889.6
24/1/2022,6113,85.1,102.5,279.5,1059,62,41.4,5.94,514.5,3395,53.35,181.55,257.1,3375,1136,119,14.05,163.8,756,75.5,476,217.9,76.8,192.9,46.1,168.1,121.25,24.75,826.2
21/1/2022,6119.5,89.9,107,298.2,1064.5,65.7,43,6.24,542.5,3382,53.3,189.4,260.95,3469.5,1175.5,122,14.55,166.25,757,78,475,220.2,82.7,195.95,49.15,167,124,25.15,851.65
20/1/2022,6100,92.1,108,309.6,1068.5,67.95,43.55,6.37,532.5,3374,52.55,195.7,267.2,3517,1180,127.75,14.75,164.85,749.7,79.05,473,222,86,198.75,51.6,165.95,124.5,25.8,877.35
19/1/2022,6054,89.6,109,300,1069,66.05,39.85,6.44,543.5,3402,51.8,191.05,264,3526.5,1174.5,127.5,14.8,160.15,752,77.05,473,210.5,86.2,195.55,51,166.4,123,25.85,866.3
18/1/2022,5931,89.6,109,295.45,1068.5,67.35,40.1,6.34,540,3412,51.85,188.95,266.8,3545,1174,125,14.85,156.85,754,78.3,479,210.75,84,191.25,51.8,166.95,122.75,25.95,880.3
17/1/2022,5964,90.5,108.5,299.35,1061,71.55,41.95,6.43,549.5,3414,53.05,195.95,277.3,3553,1175,127,14.75,160.35,745,80.05,476,212.9,87.7,196.75,52.3,166.45,124.5,26.4,886.1
3/1/2022,6558,93.9,113.75,294.25,1066,68.4,45.4,6.63,577.5,3350,59.55,201.25,274,3897,1220,121.5,15.85,167.3,736,83,460,208.1,96.5,185.8,54.4,158,127.75,,830.8
31/12/2021,,93,115,287.6,1040,64.599,44.8,6.41,600.5,,57.05,195.35,272.2,3882.5,1220,124,15.6,166.2,,81.5,,202.3,94,181.1,54.1,,124.75,,778.45
30/12/2021,6470,93,115,287.6,1040,64.599,44.8,6.41,600.5,3270,57.05,195.35,272.2,3882.5,1220,124,15.6,166.2,734,81.5,462.5,202.3,94,181.1,54.1,155.25,124.75,,778.45
29/12/2021,6529,91.7,111.75,288.05,1028.5,65.95,44.1,6.25,621.5,3250,52.1,197,264.75,3876,1220,122,15.7,163.75,730,80.9,459.7,208.3,93.6,186.4,54.4,154,128.25,,806.2
28/12/2021,6484,87.6,113,284.55,1021,63.1,45.7,6.14,616,3315,51.85,193.15,264.7,3851,1202,124,15.85,161.35,731,78.25,460,206.75,91.1,186.2,53.1,153,128,,801.6
27/12/2021,6400,92.3,113.5,299.05,1055,65.9,46,6.13,624.5,3305,53.8,200.1,263.7,3808.5,1169,123.5,15.85,158.95,730.9,80.85,458,213,93.5,186,54.5,152.75,130,,819.1
24/12/2021,6335,93.1,114,299.4,1074,66.6,45.7,5.96,650.5,3285,52.25,199.25,267.3,3808,1135,123.5,15.65,161.7,725.5,80.35,455,211,93,188,55.1,152.4,129,25.9,817.25
23/12/2021,6335,93.1,114,299.4,1074,66.6,45.7,5.96,650.5,3285,52.25,199.25,267.3,3808,1135,123.5,15.65,161.7,725.5,80.35,455,211,93,188,55.1,152.4,129,25.9,817.25
22/12/2021,6452.5,90.9,113,294.9,1041.5,64.7,43,5.95,637,3230,51,198.5,261,3804.5,1116.5,122,16.05,162.25,727,79.1,455,204,95.1,186.9,55.1,152.3,125.25,25.5,815.2
21/12/2021,6429,93.2,111,300.8,1088.5,65.6,42.9,6.01,633,3200,52.05,199.5,256.1,3821,1100.5,120,16.3,166.2,724,80.05,450,207.1,97.1,189.85,56,150.9,123,25.35,818.4
20/12/2021,6343,92.2,108.25,291.85,1030,64.3,41.55,6.01,584,3070,53.5,195.8,250.4,3805,1110.5,120.25,15.45,154.5,726.2,77.75,448,202.35,99.9,181.25,56.1,148,121.5,25,788.2
17/12/2021,6367.5,94.9,112.75,299.8,1037.5,64.3,38.85,6.02,571,3080,54.25,196.55,254.2,3860,1100.5,123.75,15.3,153.8,728,77.85,445,203.75,98.7,187,56.7,146.9,127.25,24.75,802.35
16/12/2021,6365,95.4,111.75,296.95,1020.5,63.95,38.5,5.9,568.5,3035,54.15,199.1,249.8,3872.5,1059,119,15,153.75,729,79.15,445,198.6,98.8,183.15,57.5,145,127,24.55,803.95
15/12/2021,6330,94.1,109.75,289.95,1000,63.6,37,5.79,528,3050,53.5,190.95,241.2,3849.5,1079.5,119.5,14.8,147.6,726,78.1,445,196.15,93.4,178.95,57.2,146,126,24.5,775.95
14/12/2021,6438,99.9,110.75,288.4,1011,66.4,38.9,5.74,515.5,3080,54.55,194.55,247.3,3880,1115,119,15.05,146.5,727,79.95,445.5,204.2,93.4,181.6,59.3,146.55,126,24.65,800.95
13/12/2021,6463,99.4,112.75,280.65,1010.5,67.15,39.5,5.58,519.5,3140,54.95,187.9,253.5,3898,1164.5,121,15.25,148.35,726.3,80.15,446,203.1,91.9,186.35,59.6,148,125.75,24.35,804.75
10/12/2021,6596,101.5,114.25,299,1032,71.45,41.2,5.77,516.5,3160,58,199.4,261,3917.5,1183.5,120.5,15.7,157.05,748.5,87.5,448,213.35,96.3,198.2,60.9,149,127.75,24.85,849.75
9/12/2021,6678,100.5,111.5,307.95,1005.5,73.65,41.95,5.9,548,3170,59.2,205.05,263.8,3907,1196.5,120,15.75,159.85,744,90.65,447,218.25,94,199.4,60.8,150.4,127,25.05,871.2
8/12/2021,6795,102.5,114,319.55,1044.5,76.6,42.45,5.98,567,3150,61.15,213,278.5,3924.5,1213,123,16.05,165.85,744,94.65,446,224.9,99.2,208.85,61.1,149.6,126.5,25.4,918.15
7/12/2021,6795,102.5,114,319.55,1044.5,76.6,42.45,5.98,567,3150,61.15,213,278.5,3924.5,1213,123,16.05,165.85,744,94.65,446,224.9,99.2,208.85,61.1,149.6,126.5,25.4,918.15
6/12/2021,6687,103,111.75,318,1046,73.25,39.8,5.89,550,3102,62.85,208.75,273.8,3912.5,1218.5,120.5,15.75,166.7,742.1,92.9,447,217.75,99.5,204.6,61.4,148.2,125.5,24.9,901.1
3/12/2021,6575,99.9,111,314.45,1051.5,71.25,39.95,5.66,542.5,3061,61.4,204.85,271.55,3913.5,1226,121.75,15.4,162,750,91.5,445,217.2,97.1,201.2,59.6,146.7,122.75,24.9,862
2/12/2021,6342,97.8,111,320.75,1095.5,74.7,38.05,5.74,545.5,3030.5,63.25,207.65,271.25,3924,1240,123.25,15.85,164.15,742,92.45,440.25,218.5,97,200.45,60,145.45,122.75,25,884.85
1/12/2021,6339,93.3,111,317.95,976.5,75.4,36.25,5.71,543.5,2985.5,63.85,209.05,270,3877.5,1241.5,124.25,15.15,160.8,735.3,89.4,439,217.35,93.3,193.9,57.1,144,118.5,24.65,824.75
30/11/2021,5872.5,90.1,107,288.55,899.5,65.7,35.25,5.47,499.5,2979,62.55,189.35,256.7,3787.5,1220,118,14.55,144,737.5,83.35,437,214.1,86.8,184.55,53.4,143.6,115,23.65,760.25
29/11/2021,5930,92.5,107.25,289.7,890.5,65.3,35.95,5.32,510,2980,60.6,187.4,254.8,3774.5,1228,119,14.6,141.5,732,80.75,438,209.2,83.2,182,53.2,143.8,118.5,23.7,737.55
